英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
"Shenzhen Huawei Technical
Services Co., Ltd",深圳市华为技术服务有限公司,2019/5/21;2019/8/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei Terminal
Commercial Co., Ltd.,",东莞华为终端商业有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei Training
School Co., Ltd.",深圳市华为培训学院有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huayi Loan Small
Loan Co., Ltd.,",深圳市华宜贷小额贷款有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Legrit Technology
Co., Ltd.",深圳市力捷科技有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Smartcom
Business Co., Ltd.",深圳慧通商务有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Smartcom (Hong Kong) Co.,Limited",,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,港企,EL
"Suzhou Huawei Investment Co., Ltd.",苏州华为投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Wuhan Huawei Investment Co., Ltd.",武汉华为投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Xi'an Huawei Technologies
Co., Ltd.",西安华为技术有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Xi'an Ruixin Investment Co.,
Ltd",西安锐信投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Chengdu Haiguang
Integrated Circuit",成都海光集成电路设计有限公司,2019/6/24;2022/10/13,1,1,688041,内地企业,EL
"Chengdu Haiguang
Microelectronics Technology",成都海光微电子技术有限公司,2019/6/24;2022/10/13,1,1,688041,内地企业,EL
"Higon Information
Technology",海光信息技术股份有限公司,2019/6/24;2022/10/13,2,2,688041,内地企业,EL
Tianjin Shuguang Computer Industry,曙光信息产业股份有限公司,2019/6/24;2022/10/13,2,2,603019,内地企业,EL
"Wuxi Jiangnan Institute of
Computing Technology",无锡江南计算技术研究所,2019/6/24;2022/10/13,.,.,,研究所,EL
"China General Nuclear Power
Corporation (CGNPC)",中国广核电力股份有限公司,14/08/2019,1,2,003816,内地企业,EL
"China General Nuclear Power
Group",中国广核集团有限公司,14/08/2019,2,1,003816,内地企业,EL
"China Nuclear Power
Technology Research
Institute Co. Ltd.",中广核研究院有限公司,14/08/2019,1,1,003816,内地企业,EL
Corad Technology Limited,,2019/8/14;2020/12/23;2021/11/26,.,.,,港企,EL
"LHI Technology (HK.)
Company Limited",,2019/8/14;2020/12/23,.,.,,港企,EL
Suzhou Nuclear Power Research Institute Co. Ltd.,苏州热工研究院有限公司,14/08/2019,1,1,003816,内地企业,EL
"Beijing Huawei Longshine Information Technology Co.,Ltd.",北京华为朗新科技有限责任公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Hangzhou New Longshine Information Technology Co., Ltd.",杭州新朗新信息技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Hangzhou Huawei
Communication Technology
Co., Ltd.",杭州华为企业通信技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Hangzhou Huawei
Enterprises",,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huahai Zhihui Technology
Co., Ltd",华海智汇技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,1,600487,内地企业,EL
Huawei Tech. Investment Co.,成都华为技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Huawei Technology Co., Ltd.
Chengdu Research Institute",华为技术有限公司成都研究所,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huawei Technology Co., Ltd.
Hangzhou Research Institute",华为技术有限公司杭州研究所,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huawei Technologies Co., Ltd.
Beijing Research Institute",华为技术有限公司北京研究所,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huawei Technologies Co., Ltd. Material Characterization Lab",,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huawei Technologies Co., Ltd.
Xi'an Research Institute",华为技术有限公司西安研究所,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Nanchang Huawei
Communication Technology",上海华为技术有限公司南昌办事处,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,0,0,,内地企业,EL
"Ningbo Huawei Computer &
Net Co., Ltd.",宁波大榭开发区优必盛计算机网络有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,0,0,,内地企业,EL
"Shenzhen Huawei Anjiexin
Electricity Co., Ltd.",深圳市华为安捷信电气有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei New
Technology Co., Ltd.",深圳市华为新技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei
Technologies Software",深圳市华为技术软件有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
Aksu District Public Security Bureau,阿克苏市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Altay Municipality Public Security Bureau,阿勒泰市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Bayingolin Mongolian Autonomous Prefecture Public Security Bureau,新疆巴音郭楞蒙古自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Boertala Mongolian Autonomous Prefecture Public Security Bureau,博尔塔拉蒙古自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Changji Hui Autonomous
Prefecture Public Security
Bureau",昌吉回族自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Beijing Sensetime Technology Development Co., Ltd.",北京市商汤科技开发有限公司,2019/10/9;2020/6/5;2020/7/22;2022/10/13,1,0,,内地企业,EL
Dahua Technology,浙江大华技术股份有限公司,2019/10/9;2020/7/22;2022/10/13,2,2,002236,内地企业,EL
IFLYTEK,科大讯飞股份有限公司,2019/10/9;2020/7/22;2022/10/13,2,2,002230,内地企业,EL
Megvii Technology,北京旷视科技有限公司,2019/10/9;2020/7/22;2022/10/13,2,0,,内地企业,EL
"Xiamen Meiya Pico
Information Co. Ltd.",国投智能（厦门）信息股份有限公司,2019/10/9;2020/7/22,2,2,300188,内地企业,EL
Yitu Technologies,上海依图网络科技有限公司,2019/10/9;2020/7/22;2022/10/13,2,0,,内地企业,EL
"Hangzhou Hikvision Digital Technology Co., Ltd.",杭州海康威视数字技术股份有限公司,2019/10/9;2020/6/5;2020/7/22,2,2,002415,内地企业,EL
"Yixin Science and Technology
Co. Ltd.",颐信科技有限公司,2019/10/9;2020/6/5;2020/7/22,2,0,,内地企业,EL
Hami Municipality Public Security Bureau,哈密市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Hetian Prefecture Public
Security Bureau",和田地区公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Kashgar Prefecture Public
Security Bureau",喀什地区公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Kelamayi Municipality Public
Security Bureau",克拉玛依市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Kezilesu Kyrgyz Autonomous
Prefecture Public Security
Bureau",克孜勒苏柯尔克孜自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Shihezi Municipality Public
Security Bureau",石河子市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Tacheng Prefecture Public
Security Bureau",塔城州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Tumushuke Municipal Public
Security Bureau",图木舒克市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Turfan Municipality Public
Security Bureau",吐鲁番市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Urumqi Municipal Public
Security Bureau",乌鲁木齐市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Wujiaqu Municipality Public
Security Bureau",五家渠市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Xinjiang Police College,新疆警察学院,2019/10/9;2020/7/22,.,.,,高校,EL
"Xinjiang Production and
Construction Corps (XPCC)
Public Security Bureau",新疆生产建设兵团公安分局,2019/10/9;2020/7/22,.,.,,机关,EL
"Xinjiang Uyghur Autonomous
Region (XUAR) People's
Government Public Security
Bureau",新疆维吾尔自治区人民政府公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Yili Kazakh Autonomous
Prefecture Public Security
Bureau",伊犁哈萨克自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Wuhan IRCEN Technology,武汉市伊尔森科技有限公司,16/03/2020,0,0,,内地企业,EL
Jalal Rohollahnejad,,16/03/2020,.,.,,个人,EL
Beijing Computational Science Research Center,北京计算科学研究中心,05/06/2020,.,.,,研究所,EL
"Beijing High Voltage
Science Research Center.",北京高压科学研究中心,05/06/2020,.,.,,研究所,EL
"Chengdu Fine Optical
Engineering Research Center",成都精细光学工程研究中心,05/06/2020,.,.,,研究所,EL
Aksu Huafu Textiles Co.,阿克苏华孚色纺有限公司,2020/6/5;2020/7/22,1,1,002042,内地企业,EL
"Beijing Cloudmind Technology Co., Ltd.",北京中云融信科技有限公司,05/06/2020,0,0,,内地企业,EL
"Beijing Jincheng Huanyu Electronics Co., Ltd.",北京锦程环宇科贸有限公司,05/06/2020,2,0,,内地企业,EL
"China Jiuyuan Trading
Corporation",中国久远高新技术装备有限公司,05/06/2020,2,0,,内地企业,EL
"Cloudminds (Hong Kong)
Limited",,2020/6/5;2020/12/23,.,.,,港企,EL
"Chongqing Cloudwalk
Technology Co., Ltd",重庆中科云从科技有限公司,2020/6/5;2020/7/22,1,1,688327,内地企业,EL
"FiberHome Technologies
Group",烽火通信科技股份有限公司,2020/6/5;2020/7/22,2,2,600498,内地企业,EL
"Harbin Chuangyue
Technology Co. Ltd.",哈尔滨创越科技有限公司,05/06/2020,0,0,,内地企业,EL
"Harbin Yun Li Da Technology
and Development Co., Ltd.",哈尔滨蕴力达科技开发有限公司,05/06/2020,0,0,,内地企业,EL
"—Shenzhen Yuntian Lifei
Technology Co., Ltd.",深圳云天励飞技术股份有限公司,2020/6/5;2020/7/22;2022/10/13,2,2,688343,内地企业,EL
"Chengdu Yinchen Netcom
Technology Co., Ltd",银晨网讯科技有限公司,2020/6/5;2020/7/22,1,0,,内地企业,EL
"Isvision Technologies Co.,
Ltd.",上海银晨智能识别科技有限公司,2020/6/5;2020/7/22,1,0,,内地企业,EL
"JCN (HK) Technology Co.,
Ltd.",,2020/6/5;2020/12/23,.,.,,港企,EL
"K Logistics (China) Limited,",,2020/6/5;2020/12/23,.,.,,港企,EL
"Kunhai (Yanjiao) Innovation
Research Institute",鲲海创新工程技术研究院（北京）有限公司,05/06/2020,0,0,,内地企业,EL
"Nanjing FiberHome Starrysky
Communication Development
Co.",南京烽火星空通信发展有限公司,2020/6/5;2020/7/22;2021/3/4,1,1,600498,内地企业,EL
Harbin Engineering University,哈尔滨工程大学,2020/6/5;2023/3/6,.,.,,高校,EL
"Harbin Institute of
Technology",哈尔滨工业大学,2020/6/5;2022/10/13;2023/3/6,.,.,,高校,EL
"Dongfang Netpower
Technology Co",东方网力科技股份有限公司,2020/6/5;2020/7/22,2,2,300367,内地企业,EL
"Qihoo 360 Technology
Company",三六零安全科技股份有限公司,05/06/2020,2,2,601360,内地企业,EL
"Shenzhen Shenwang Vision
Technology Co., Ltd.",深圳市深网视界科技有限公司,2020/6/5;2020/7/22,1,1,300367,内地企业,EL
"Shanghai Nova Instruments
Co., Ltd.",上海维逸测控技术有限公司,05/06/2020,0,0,,内地企业,EL
"Sichuan Dingcheng Material
Trade Co., Ltd.",四川鼎澄物资贸易有限公司,05/06/2020,1,0,,内地企业,EL
"Sichuan Haitian New
Technology Group Co., Ltd.",四川海天新技术集团有限公司,05/06/2020,2,0,,内地企业,EL
"Sichuan Zhonghe Import and Export Trade Co., Ltd.",四川中和进出口贸易有限公司,05/06/2020,1,0,,内地企业,EL
Skyeye Laser Technology Limited.,四川砺剑天眼科技有限公司,05/06/2020,1,0,,内地企业,EL
"Ministry of Public Security's
Institute of Forensic Science
of China",中国公安部法医科学研究所,2020/6/5;2020/7/22,.,.,,研究所,EL
"Peac Institute of Multiscale
Science",顶峰多尺度科学研究所,05/06/2020,.,.,,研究所,EL
Zhu Jiejin,,05/06/2020,.,.,,个人,EL
Beijing Liuhe BGI,北京六合华大基因科技有限公司,22/07/2020,1,1,300676,内地企业,EL
"Changji Esquel Textile Co.
Ltd",昌吉溢达纺织有限公司,22/07/2020,1,0,,内地企业,EL
"Hefei Bitland Information
Technology Co. Ltd.",合肥宝龙达信息技术有限公司,22/07/2020,1,0,,内地企业,EL
Hefei Meiling Co. Ltd.,合肥美菱集团控股有限公司,22/07/2020,1,1,000521,内地企业,EL
"Hetian Haolin Hair
Accessories Co. Ltd",和田浩林发饰品有限公司,22/07/2020,0,0,,内地企业,EL
"Hetian Taida Apparel Co.,
Ltd.",和田市泰达服装有限公司,22/07/2020,0,0,,内地企业,EL
"Jiangsu Jinchuang Holding
Group",江苏今创控股集团有限公司,22/07/2020,2,0,,内地企业,EL
"Nanjing Synergy Textiles Co.
Ltd.",南京新一棉纺织印染有限公司,22/07/2020,0,0,,内地企业,EL
"Tanyuan Technology Co. Ltd.,",碳元科技股份有限公司,22/07/2020,2,2,603133,内地企业,EL
"Xinjiang Silk Road Huada
Gene Technology",新疆丝路华大基因科技有限公司,22/07/2020,1,1,300676,内地企业,EL
Huawei Cloud Beijing,北京华为云计算技术有限公司,2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Huawei Cloud Computing
Technology, Huawei Cloud
Data Center",华为云计算中心,2020/8/20;2022/2/3;2022/9/9,.,.,,研究所,EL
Huawei Cloud Dalian,大连云创互联网服务有限责任公司,2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
Huawei Cloud Guangzhou,华为技术有限公司广州分公司,2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
Huawei Cloud Guiyang,华为云计算技术有限公司,2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
Huawei Cloud Hong Kong,,2020/8/20;2022/2/3;2022/9/9,1,0,,港企,EL
Huawei Cloud Shanghai,华为云计算技术有限公司上海分公司,2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
Huawei Cloud Shenzhen,深圳华为云计算技术有限公司,2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Wulanchabu Huawei Cloud
Computing Technology",乌兰察布华为云计算技术有限公司,2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
Huawei OpenLab Suzhou,华为苏州Openlab,2020/8/20;2022/2/3;2022/9/9,1,0,,研究所,EL
"Beijing Huanjia Telecommunication Co., Ltd.",北京环佳通信技术有限公司,27/08/2020,1,0,,内地企业,EL
"China Electronics Technology
Group Corporation, 7th
Research Institute (CETC–7)",中国电子科技集团公司第七研究所,27/08/2020,.,.,,研究所,EL
"China Electronics Technology
Group Corporation, 30th
Research Institute","中国电子科技集团公司第三十研究所
（西南通信研究所）",27/08/2020,.,.,,研究所,EL
"Guangzhou Tongguang
Communication Technology
Co., Ltd.",中国电子科技集团公司第七研究所凯尔实验室,27/08/2020,.,.,,研究所,EL
"Changzhou Guoguang Data
Communications Co., Ltd.,",常州国光数据通信有限公司,27/08/2020,1,0,,内地企业,EL
"China Communications
Construction Company
Dredging Group Co. Ltd.",中交疏浚（集团）股份有限公司,27/08/2020,1,1,601800,内地企业,EL
"China Communications
Construction Company
Guangzhou Waterway
Bureau",中交广州航道局有限公司,27/08/2020,1,1,601800,内地企业,EL
"China Communications
Construction Company
Second Navigation
Engineering Bureau",中交第二航务工程局有限公司,27/08/2020,1,1,601800,内地企业,EL
"China Communications
Construction Company
Shanghai Waterway Bureau",中交上海航道局有限公司,27/08/2020,1,1,601800,内地企业,EL
"China Communications
Construction Company
Tianjin Waterway Bureau",中交天津航道局有限公司,27/08/2020,1,1,601800,内地企业,EL
"Chongxin Bada Technology
Development Co., Ltd.,",北京崇新八达科技开发有限公司,27/08/2020,2,0,,内地企业,EL
"Guangzhou Guangyou
Communications Equipment
Co., Ltd.",广州广有通信设备有限公司,27/08/2020,1,1,300711,内地企业,EL
"Guangzhou Haige
Communication Group Co.,
Ltd.",广州海格通信集团股份有限公司,27/08/2020,2,2,002465,内地企业,EL
"Guangzhou Hongyu
Technology Co., Ltd.",广州市弘宇科技有限公司,27/08/2020,2,0,,内地企业,EL
"Guilin Changhai Development
Co., Ltd.",桂林长海发展有限责任公司,27/08/2020,1,0,,内地企业,EL
"Hubei Guangxing
Communications Technology
Co., Ltd.",湖北广兴通信科技有限公司,27/08/2020,2,0,,内地企业,EL
MTech Industrial Limited,,27/08/2020,.,.,,港企,EL
"Peaceful Vision
(Lianyungang) Electronic Co.",珩星电子（连云港）股份有限公司,2020/8/27;2020/12/23,2,0,,内地企业,EL
"Shaanxi Changling Electronic
Technology Co., Ltd.,",陕西长岭电子科技有限责任公司,27/08/2020,2,0,,内地企业,EL
"Shanghai Fengjin Electronic
Technology Co., Ltd.,",上海锋金电子科技有限公司,27/08/2020,1,0,,内地企业,EL
Taihe Electric (Hong Kong) Limited,,2020/8/27;2020/12/23,.,.,,港企,EL
"Telixin Electronics
Technology Co., Ltd.",北京特立信电子技术股份有限公司,27/08/2020,1,1,688132,内地企业,EL
"Tianjin 764 Avionics
Technology Co., Ltd.",天津七六四航空电子技术有限公司,27/08/2020,1,0,,内地企业,EL
"Tianjin 764 Communication
and Navigation Technology
Co., Ltd.",天津七六四通信导航技术有限公司,27/08/2020,1,1,600590,内地企业,EL
"Tianjin Broadcasting
Equipment Co., Ltd.",天津广播器材有限公司,27/08/2020,1,0,,内地企业,EL
"Wuhan Mailite Communication Co., Ltd.",武汉迈力特通信有限公司,27/08/2020,1,0,,内地企业,EL
"Xi'an Overland Science and
Technology Co., Ltd.",西安沃兰科技有限责任公司,27/08/2020,1,0,,内地企业,EL
"Shenzhen Shunjinxin Import
& Export Co. Ltd.",深圳市顺金鑫进出口有限公司,22/09/2020,0,0,,内地企业,EL
"Hong Kong Fung Tak
Enterprise",,22/09/2020,.,.,,港企,EL
"Oriental Logistics Group LTD,",东方超捷国际货运代理（深圳）有限公司,2020/9/22;2020/12/23;2022/6/30,1,0,,内地企业,EL
"Shenzhen Iprogift
Technology Co., Ltd",,22/09/2020,.,.,,港企,EL
Roin Luo,,22/09/2020,.,.,,个人,EL
Suki Zhan,,22/09/2020,.,.,,个人,EL
Kuang-Chi Group,光启技术股份有限公司,2020/12/22;2021/7/12,2,2,002625,内地企业,EL
"Beijing Institute of
Technology",北京理工大学,2020/12/22;2022/10/13;2023/3/6,.,.,,高校,EL
Beijing University of Posts and Telecommunications,北京邮电大学,2020/12/22;2023/3/6,.,.,,高校,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
7th Research Academy",中国船舶工业集团有限公司第七研究院,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
12th Research Institute",中国船舶工业集团有限公司第十二研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
701st Research Institute",中国船舶工业集团有限公司701研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
702nd Research Institute",中国船舶工业集团有限公司702研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
703rd Research Institute",中国船舶工业集团有限公司703研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
704th Research Institute",中国船舶工业集团有限公司704研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
705th Research Institute",中国船舶工业集团有限公司705研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
707th Research Institute",中国船舶工业集团有限公司707研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
709th Research Institute",中国船舶工业集团有限公司709研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
710th Research Institute",中国船舶工业集团有限公司710研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
711th Research Institute",中国船舶工业集团有限公司711研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
712th Research Institute",中国船舶工业集团有限公司712研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
713th Research Institute",中国船舶工业集团有限公司713研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
715th Research Institute",中国船舶工业集团有限公司715研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
716th Research Institute",中国船舶工业集团有限公司716研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
717th Research Institute",中国船舶工业集团有限公司717研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
718th Research Institute",中国船舶工业集团有限公司718研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
719th Research Institute",中国船舶工业集团有限公司719研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
722nd Research Institute",中国船舶工业集团有限公司722研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
723rd Research Institute",中国船舶工业集团有限公司723研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
724th Research Institute",中国船舶工业集团有限公司724研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
725th Research Institute",中国船舶工业集团有限公司725研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
726th Research Institute",中国船舶工业集团有限公司726研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
750th Research Institute",中国船舶工业集团有限公司750研究所,22/12/2020,.,.,,研究所,EL
"China State Shipbuilding
Corporation, Limited (CSSC)
760th Research Institute",中国船舶工业集团有限公司760研究所,22/12/2020,.,.,,研究所,EL
Chong Zhou,,22/12/2020,.,.,,个人,EL
Huisui Zhang,,22/12/2020,.,.,,个人,EL
"Wuxi Zhongde Meilian Biotechnology Co., Ltd.",无锡中德美联生物技术有限公司,22/12/2020,1,1,300009,内地企业,EL
"China Communications
Construction Company Ltd.,",中国交通建设股份有限公司,22/12/2020,2,2,601800,内地企业,EL
"China National Scientific
Instruments and Materials
(CNSIM)",中国科学器材有限公司,22/12/2020,1,0,,内地企业,EL
"Chongqing Chuandong
Shipbuilding Industry Co Ltd.",重庆川东船舶重工有限责任公司,22/12/2020,1,1,601989,内地企业,EL
"Shenzhen DJI Innovation
Technology Co., Ltd",深圳市大疆创新科技有限公司,2020/12/22;2021/6/1,2,0,,内地企业,EL
"Guangxin Shipbuilding and
Heavy Industry Co., Ltd",广新海事重工股份有限公司,22/12/2020,1,0,,内地企业,EL
"Guangzhou Taicheng
Shipbuilding Industry Co.,
Ltd.",广州市泰诚船舶工业有限公司,22/12/2020,0,0,,内地企业,EL
"Jiangsu Hengxiang Science
and Education Equipment
Co., Ltd",南京航宇科创发展有限公司,22/12/2020,1,0,,内地企业,EL
"Nanjing Asset Management
Co., Ltd.,",南京航空航天大学资产经营有限公司,22/12/2020,0,0,,内地企业,EL
"Ningbo Semiconductor
International Corporation",中芯集成电路（宁波）有限公司,22/12/2020,1,1,688981,内地企业,EL
"ROFS (Tianjin) Microsystems co., LTD",诺思（天津）微系统有限责任公司,22/12/2020,2,0,,内地企业,EL
"Semiconductor
Manufacturing International
(Beijing) Corporation",中芯国际集成电路制造（北京）有限公司,22/12/2020,1,1,688981,内地企业,EL
"Semiconductor
Manufacturing International
Corporation",中芯国际集成电路制造（上海）有限公司,22/12/2020,1,1,688981,内地企业,EL
"Semiconductor
Manufacturing International
(Shenzhen) Corporation",中芯国际集成电路制造（深圳）有限公司,22/12/2020,1,1,688981,内地企业,EL
"Semiconductor
Manufacturing International
(Tianjin) Corporation",中芯国际集成电路制造（天津）有限公司,22/12/2020,1,1,688981,内地企业,EL
"Semiconductor
Manufacturing South China
Corporation",中芯南方集成电路制造有限公司,22/12/2020,1,1,688981,内地企业,EL
SJ Semiconductor,盛合晶微半导体（江阴）有限公司,22/12/2020,1,0,,内地企业,EL
SMIC Holdings Limited,中芯国际控股有限公司,22/12/2020,1,1,688981,内地企业,EL
SMIC Hong Kong International Company Limited,,2020/12/22;2020/12/23;2021/3/4,.,.,,港企,EL
"SMIC Northern Integrated Circuit Manufacturing
(Beijing) Co., Ltd",中芯北方集成电路制造（北京）有限公司,22/12/2020,1,1,688981,内地企业,EL
Jinping Chen,,22/12/2020,.,.,,个人,EL
"Nanjing University of
Aeronautics and
Astronautics",南京航空航天大学,2020/12/22;2023/3/6,.,.,,高校,EL
"Nanjing University of Science
and Technology",南京理工大学,2020/12/22;2023/3/6,.,.,,高校,EL
"Tianjin Micro Nano
Manufacturing (MNMT)",,22/12/2020,.,.,,研究所,EL
Tianjin University,天津大学,2020/12/22;2023/3/6,.,.,,高校,EL
Wei Pang,,22/12/2020,.,.,,个人,EL
Zhao Gang,,22/12/2020,.,.,,个人,EL
"Tongfang NucTech
Technology Ltd.",同方威视技术股份有限公司,22/12/2020,1,1,600100,内地企业,EL
CNOOC Limited,中国海洋石油集团有限公司,2021/1/14;2022/6/30,2,1,600938,内地企业,EL
Chengdu Shenwei Technology,成都申威科技有限责任公司,2021/4/9;2022/10/13,1,1,430330,内地企业,EL
