英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
KANG Min,Korea Daesong Bank representative,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
KANG Phyong Guk,,2023/11/30,.,.,,个人,SDN
KEOT Dipankar Mohan,,2024/10/17,.,.,,个人,SDN
KIM Chol,Korea United Development Bank Representative,2013/06/27;2016/12/02;2018/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Hyok Chol,Korea United Development Bank representative,2015/07/23;2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Jong Man,Korea United Development Bank representative,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Kwang-Il,"Tanchon Commercial Bank Deputy Representative to Beijing, China",2013/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Kyong Hak,"Korea Ryonbong General Corporation Representative in Zhuhai, China",2013/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Kyong Hyok,Cheil Credit Bank representative,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Man Chun,"Korea Ryonbong General Corporation Representative in Linjiang, China",2013/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Mun Chol,Korea United Development Bank representative,2017/03/31;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Pyong Chan,Workers' Party of Korea Official,2018/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Sang-ho,Korea Daesong Bank representative,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
KIM Song,"Representative of the Korea Ryonbong General Corporation in Linjiang, China",2018/01/24;2018/10/04;2020/05/13;2022/01/22,.,.,,个人,SDN
KIM Song Hun,,2022/01/12,.,.,,个人,SDN
KIM Tong Chol,Foreign Trade Bank of the Democratic People's Republic of Korea official,2017/08/22;2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
KO Ch'o'l-Chae,"Deputy Representative, KOMID",2018/10/04;2020/05/13,.,.,,个人,SDN
KO Chol Man,Foreign Trade Bank of the Democratic People's Republic of Korea representative,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
KO Il Hwan,Korea Daesong Bank Official,2018/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
KU Sung Sop,"Consul General, Shenyang, China",2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
LANG Jonha,Position: T-Rubber Representative; Alt. Position: T-Rubber Sales Manager,2016/07/21,.,.,,个人,SDN
LAU Edwina,,2020/11/09;2021/03/17,.,.,,个人,SDN
LAVRENKOV Igor Valerievich,,2020/07/15,.,.,,个人,SDN
LEE Lap Shun,,2024/06/12,.,.,,个人,SDN
LI Fangwei,,2012/11/08,.,.,,个人,SDN
LI Hong Ri,,2017/06/29;2018/10/04;2020/05/13,.,.,,个人,SDN
LI Jiadong,,2020/03/02;2020/05/13,.,.,,个人,SDN
LI Jiangzhou,,2020/11/09;2021/03/17,.,.,,个人,SDN
LI Kwai-wah,,2020/11/09;2021/03/17,.,.,,个人,SDN
LI Yi,,2019/09/25,.,.,,个人,SDN
LI Yongxin,,2023/10/18,.,.,,个人,SDN
LI Youmin,,2019/07/22,.,.,,个人,SDN
LI Zeming,,2023/06/06,.,.,,个人,SDN
LI Zhenyu,,2022/12/09,.,.,,个人,SDN
LIN Jinghe,,2023/10/18,.,.,,个人,SDN
LIN Zuoyou,Director,2020/09/03,.,.,,个人,SDN
LIU Baoxia,,2023/10/18,.,.,,个人,SDN
LIU Cuiying,,2018/04/27,.,.,,个人,SDN
LIU Jingping,,2024/05/28,.,.,,个人,SDN
LU Hezheng,,2021/12/10,.,.,,个人,SDN
LUO Chuanxu,"Financial Manager, Dandong Hongxiang Industrial Development Co Ltd",2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
MA Xiaohong,Director of Dandong Hongxiang Industrial Development Co Ltd,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
MOHAMED Abdul Kader Ibrahim,,2004/07/30,.,.,,个人,SDN
MUN Kyong Hwan,Bank of East Land representative,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
NI Gaobin,,2024/03/25,.,.,,个人,SDN
PAE Won Uk,Korea Daesong Bank representative,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
PAEK Jong Sam,,2018/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
PAK Bong Nam,"ILSIM International Bank Representative in Shenyang, China",2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
PAK Chol Nam,Cheil Credit Bank representative in Beijing,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
PAK Il-Kyu,Korea Ryonbong General Corporation Official,2017/03/31;2018/10/04;2020/05/13,.,.,,个人,SDN
PAK Mun Il,Korea Daesong Bank official,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
PAN Hao,,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
PANG Su Nam,"ILSIM International Bank representative in Zhuhai, China",2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
PENG Jiarui,,2020/07/31,.,.,,个人,SDN
PRAPATWORA Atchara,,2008/11/13,.,.,,个人,SDN
PYON Kwang Chol,,2022/01/12,.,.,,个人,SDN
QIN Xutong,,2023/06/06,.,.,,个人,SDN
RA Kyong-Su,"Tanchon Commercial Bank Representative to Beijing, China",2013/01/24;2015/07/23;2018/10/04;2020/05/13,.,.,,个人,SDN
RI Chun Hwan,Foreign Trade Bank of the Democratic People's Republic of Korea representative,2017/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
RI Chun Song,Foreign Trade Bank of the Democratic People's Republic of Korea representative,2017/09/26,.,.,,个人,SDN
RI Ho Nam,Ryugyong Commercial Bank representative,2018/10/04,.,.,,个人,SDN
RI Sok,,2022/11/08,.,.,,个人,SDN
RI Song-hyok,,2017/06/01;2017/06/29;2018/10/04;2020/05/13,.,.,,个人,SDN
RI Tok Jin,"Korea Ryonbong General Corporation Representative in Ji'an, China",2018/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
RI Tong Hyok,,2024/03/27,.,.,,个人,SDN
RYANG Tae Chol,"Representative of the Korea Ryonbong General Corporation in Tumen, China",2018/01/24;2018/10/04;2020/05/13,.,.,,个人,SDN
SADER Fadi,,2023/04/18,.,.,,个人,SDN
SAMSAENG Suthep,,2008/11/13,.,.,,个人,SDN
SHEN Luqian,,2019/09/25,.,.,,个人,SDN
SHEN Weisheng,,2023/06/06,.,.,,个人,SDN
SHEN Xingbiao,,2023/10/03,.,.,,个人,SDN
SHEN Yueyue,"Vice-Chairperson, 13th National People's Congress Standing Committee",2023/10/03,.,.,,个人,SDN
SHI Anhui,,2020/12/07;2021/03/17,.,.,,个人,SDN
SHI Min,Director,2020/09/03,.,.,,个人,SDN
SHI Qianpei,,2024/07/24,.,.,,个人,SDN
SIM Hyon Sop,,2023/04/24,.,.,,个人,SDN
SIM Kwang Sok,,2022/01/12,.,.,,个人,SDN
SONG Jing,,2021/09/17,.,.,,个人,SDN
SONG Xueqin,,2023/10/03,.,.,,个人,SDN
SU Chunpeng,,2023/09/19,.,.,,个人,SDN
SUN Jinlong,,2020/07/31,.,.,,个人,SDN
SUN Sidong,,2017/11/21;2018/10/04;2020/05/13,.,.,,个人,SDN
SUN Wei,,2017/06/29;2017/08/22;2018/10/04;2020/05/13,.,.,,个人,SDN
TAM Yiu-chung,,2021/01/15;2021/03/17,.,.,,个人,SDN
TIAN Yinyin,,2020/03/02;2020/05/13,.,.,,个人,SDN
TONG Peiji,,2024/07/01,.,.,,个人,SDN
TONG Thomas Ho Ming,,2024/07/30,.,.,,个人,SDN
TROFIMOV Anton Sergeyevich,,2023/05/19;2024/07/03,.,.,,个人,SDN
TUNIYAZ Erken,,2021/12/10,.,.,,个人,SDN
WAN Exiang,"Vice-Chairperson, 13th National People's Congress Standing Committee",2020/12/07;2021/03/17,.,.,,个人,SDN
WANG Chen,"Vice-Chairperson, 13th National People's Congress Standing Committee",2020/12/07;2021/03/17,.,.,,个人,SDN
WANG Dongliang,,2024/07/24,.,.,,个人,SDN
WANG Dongming,"Vice-Chairperson, 13th National People's Congress Standing Committee",2020/12/07;2021/03/17,.,.,,个人,SDN
WANG Guoying,,2014/07/29;2024/03/14,.,.,,个人,SDN
WANG Hongfei,,2023/04/14,.,.,,个人,SDN
WANG Jiantong,,2023/10/03,.,.,,个人,SDN
WANG Junzheng,,2021/03/22,.,.,,个人,SDN
WANG Mingjing,,2023/10/03,.,.,,个人,SDN
WANG Mingming,,2023/10/03,.,.,,个人,SDN
WANG Mingshan,,2020/07/09,.,.,,个人,SDN
WANG Shucheng,,2023/10/03,.,.,,个人,SDN
WANG Tianmin,,2023/10/03,.,.,,个人,SDN
WANG Zhiqing,,2020/01/23,.,.,,个人,SDN
WEI Hsueh Lung,,2008/11/13,.,.,,个人,SDN
WEI Lin Na,Director of Binrin Limited,2020/10/29,.,.,,个人,SDN
WEI Zunyi,,2023/06/06,.,.,,个人,SDN
WONG Moon Chi,,2005/06/01,.,.,,个人,SDN
WU Huihui,,2023/04/24,.,.,,个人,SDN
WU Weihua,"Vice-Chairperson, 13th National People's Congress Standing Committee",2020/12/07;2021/03/17,.,.,,个人,SDN
WU Yaqin,,2023/04/14,.,.,,个人,SDN
WU Yi Xuan,,2024/06/12,.,.,,个人,SDN
WU Yingjie,,2022/12/09,.,.,,个人,SDN
WU Yonghao,,2023/04/14,.,.,,个人,SDN
XIA Baolong,"Director, Hong Kong and Macao Affairs Office of the State Council",2020/08/07;2020/10/14,.,.,,个人,SDN
XIA Fengbing,,2023/10/03,.,.,,个人,SDN
XIAOLU Mu,,2024/06/12,.,.,,个人,SDN
XU Bin,,2019/09/25,.,.,,个人,SDN
YAN Su Xuan,,2021/09/17,.,.,,个人,SDN
YAN Xiaobing,,2019/08/21,.,.,,个人,SDN
YAN Zhiyong,,2022/11/08,.,.,,个人,SDN
YANG Liu,,2024/08/23,.,.,,个人,SDN
YANG Qi,,2023/10/03,.,.,,个人,SDN
YAO Huatao,,2023/04/14,.,.,,个人,SDN
YIP Chuen Fat,,2021/12/15,.,.,,个人,SDN
YO'N Cho'ng-Nam,"Chief Representative, KOMID",2024/03/27,.,.,,个人,SDN
YOU Quan,,2021/01/15;2021/03/17,.,.,,个人,SDN
YU Pu Ung,,2024/03/27,.,.,,个人,SDN
YUAN Yun Xia,,2023/03/09,.,.,,个人,SDN
YUHUA Shi,,2018/01/12,.,.,,个人,SDN
YUNG Yiu Wa,,2023/10/18,.,.,,个人,SDN
ZAKIR Shohrat,,2021/12/10,.,.,,个人,SDN
ZEAITER Ali,"General Manager, Stars International Ltd",2014/07/10;2015/11/05;2016/04/15,.,.,,个人,SDN
ZHANG Chunxian,"Vice-Chairperson, 13th National People's Congress Standing Committee",2020/12/07;2021/03/17,.,.,,个人,SDN
ZHANG Hongbo,Director of the Tibetan Public Security Bureau,2022/12/09,.,.,,个人,SDN
ZHANG Jian,,2018/04/27,.,.,,个人,SDN
ZHANG Keping,,2018/04/27,.,.,,个人,SDN
ZHANG Longbao,,2020/07/17,.,.,,个人,SDN
ZHANG Taotao,,2020/08/25,.,.,,个人,SDN
ZHANG Wei,,2023/10/03,.,.,,个人,SDN
ZHANG Xiaoming,"Deputy Director, Hong Kong and Macao Affairs Office of the State Council",2020/08/07;2020/10/14,.,.,,个人,SDN
ZHAO Dongdong,,2023/05/30,.,.,,个人,SDN
ZHAO Guangzong,,2024/03/25,.,.,,个人,SDN
ZHENG Guangfu,,2020/07/17,.,.,,个人,SDN
ZHENG Yanxiong,"Director, Office for Safeguarding National Security in Hong Kong",2020/08/07;2020/10/14,.,.,,个人,SDN
ZHOU Jianshu,"General Manager, Dandong Hongxiang Industrial Development Co Ltd",2016/09/26;2018/10/04;2020/05/13,.,.,,个人,SDN
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
,,,.,.,,,
